r,r1,r2,r3,r4,n1,n2,n3,n4
3.195195195195195,0.45645645645645644,0.6846846846846847,0.9129129129129129,1.1411411411411412,0.0,0.0,0.0,0.0
3.394894894894895,0.484984984984985,0.7274774774774774,0.96996996996997,1.2124624624624625,0.0,0.0,0.0,0.0
3.5945945945945947,0.5135135135135135,0.7702702702702704,1.027027027027027,1.2837837837837835,0.0,0.0,0.0,0.0
3.794294294294294,0.542042042042042,0.813063063063063,1.084084084084084,1.3551051051051055,0.0,0.0,0.0,0.0
3.993993993993994,0.5705705705705706,0.8558558558558558,1.1411411411411412,1.4264264264264264,0.0,0.0,0.0,0.0
4.193693693693693,0.599099099099099,0.8986486486486486,1.198198198198198,1.4977477477477477,0.0,0.0,0.0,0.0
4.393393393393393,0.6276276276276276,0.9414414414414414,1.2552552552552552,1.569069069069069,0.0,0.0,0.0,0.0
4.593093093093093,0.6561561561561562,0.9842342342342343,1.3123123123123124,1.6403903903903903,0.0,0.0,0.0,0.0
4.792792792792793,0.6846846846846847,1.027027027027027,1.3693693693693694,1.7117117117117113,0.0,0.0,0.0,0.0
4.9924924924924925,0.7132132132132133,1.0698198198198199,1.4264264264264266,1.783033033033033,0.0,0.0,0.0,0.0
5.192192192192192,0.7417417417417417,1.1126126126126126,1.4834834834834834,1.8543543543543544,0.0,0.0,0.0,0.0
5.391891891891892,0.7702702702702704,1.1554054054054055,1.5405405405405408,1.9256756756756759,0.0,0.0,0.0,0.0
5.591591591591591,0.7987987987987987,1.198198198198198,1.5975975975975973,1.9969969969969974,0.0,0.0,0.0,0.0
5.791291291291291,0.8273273273273273,1.2409909909909909,1.6546546546546546,2.068318318318318,0.0,0.0,0.0,0.0
5.990990990990991,0.8558558558558558,1.2837837837837838,1.7117117117117115,2.1396396396396398,0.0,0.0,0.0,0.0
6.1906906906906904,0.8843843843843844,1.3265765765765767,1.7687687687687688,2.21096096096096,0.0,0.0,0.0,0.0
6.39039039039039,0.9129129129129129,1.3693693693693694,1.8258258258258258,2.2822822822822824,0.0,0.0,0.0,0.0
6.59009009009009,0.9414414414414415,1.4121621621621623,1.882882882882883,2.353603603603603,0.0,0.0,0.0,0.0
6.78978978978979,0.96996996996997,1.4549549549549547,1.93993993993994,2.424924924924925,0.0,0.0,0.0,0.0
6.98948948948949,0.9984984984984986,1.4977477477477477,1.9969969969969972,2.496246246246246,0.0,0.0,0.0,0.0
7.1891891891891895,1.027027027027027,1.5405405405405408,2.054054054054054,2.567567567567567,0.0,0.0,0.0,0.0
7.388888888888888,1.0555555555555556,1.5833333333333333,2.111111111111111,2.638888888888889,0.0,0.0,0.0,0.0
7.588588588588588,1.084084084084084,1.626126126126126,2.168168168168168,2.710210210210211,0.0,0.0,0.0,0.0
7.788288288288288,1.1126126126126126,1.6689189189189189,2.225225225225225,2.781531531531531,0.0,0.0,0.0,0.0
7.987987987987988,1.1411411411411412,1.7117117117117115,2.2822822822822824,2.8528528528528527,0.0,0.0,0.0,0.0
8.187687687687687,1.1696696696696696,1.7545045045045042,2.339339339339339,2.924174174174173,0.0,0.0,0.0,0.0
8.387387387387387,1.198198198198198,1.7972972972972971,2.396396396396396,2.9954954954954953,0.0,0.0,0.0,0.0
8.587087087087086,1.2267267267267266,1.84009009009009,2.453453453453453,3.066816816816817,0.0,0.0,0.0,0.0
8.786786786786786,1.2552552552552552,1.8828828828828827,2.5105105105105103,3.138138138138138,0.0,0.0,0.0,0.0
8.986486486486486,1.2837837837837838,1.9256756756756757,2.5675675675675675,3.2094594594594588,0.0,0.0,0.0,0.0
9.186186186186186,1.3123123123123124,1.9684684684684686,2.6246246246246248,3.2807807807807805,0.0,0.0,0.0,0.0
9.385885885885886,1.3408408408408408,2.0112612612612613,2.6816816816816815,3.3521021021021027,0.0,0.0,0.0,0.0
9.585585585585585,1.3693693693693694,2.054054054054054,2.7387387387387387,3.4234234234234227,0.0,0.0,0.0,0.0
9.785285285285285,1.397897897897898,2.0968468468468466,2.795795795795796,3.4947447447447444,0.0,0.0,0.0,0.0
9.984984984984985,1.4264264264264266,2.1396396396396398,2.852852852852853,3.566066066066066,0.0,0.0,0.0,0.0
10.184684684684685,1.4549549549549547,2.1824324324324325,2.9099099099099095,3.637387387387388,0.0,0.0,0.0,0.0
10.384384384384385,1.4834834834834834,2.225225225225225,2.9669669669669667,3.7087087087087087,0.0,0.0,0.0,0.0
10.584084084084084,1.5120120120120122,2.2680180180180183,3.0240240240240244,3.7800300300300282,0.0,0.0,0.0,0.0
10.783783783783784,1.5405405405405408,2.310810810810811,3.0810810810810816,3.8513513513513518,0.0,0.0,0.0,0.0
10.983483483483484,1.569069069069069,2.3536036036036037,3.138138138138138,3.9226726726726726,0.0,0.0,0.0,0.0
11.183183183183182,1.5975975975975973,2.396396396396396,3.1951951951951947,3.993993993993995,0.0,0.0,0.0,0.0
11.382882882882882,1.626126126126126,2.439189189189189,3.252252252252252,4.065315315315315,0.0,0.0,0.0,0.0
11.582582582582582,1.6546546546546546,2.4819819819819817,3.309309309309309,4.136636636636636,0.0,0.0,0.0,0.0
11.782282282282281,1.6831831831831832,2.524774774774775,3.3663663663663663,4.207957957957957,0.0,0.0,0.0,0.0
11.981981981981981,1.7117117117117115,2.5675675675675675,3.423423423423423,4.2792792792792795,0.0,0.0,0.0,0.0
12.181681681681681,1.7402402402402402,2.6103603603603602,3.4804804804804803,4.3506006006006,0.0,0.0,0.0,0.0
12.381381381381381,1.7687687687687688,2.6531531531531534,3.5375375375375375,4.42192192192192,0.0,0.0,0.0,0.0
12.58108108108108,1.7972972972972971,2.695945945945946,3.5945945945945943,4.493243243243244,0.0,0.0,0.0,0.0
12.78078078078078,1.8258258258258258,2.7387387387387387,3.6516516516516515,4.564564564564565,0.0,0.0,0.0,0.0
12.98048048048048,1.8543543543543544,2.781531531531532,3.7087087087087087,4.635885885885884,0.0,0.0,0.0,0.0
13.18018018018018,1.882882882882883,2.8243243243243246,3.765765765765766,4.707207207207206,0.0,0.0,0.0,0.0
13.37987987987988,1.9114114114114116,2.8671171171171173,3.822822822822823,4.778528528528527,0.0,0.0,0.0,0.0
13.57957957957958,1.93993993993994,2.9099099099099095,3.87987987987988,4.84984984984985,0.0,0.0,0.0,0.0
13.77927927927928,1.9684684684684686,2.952702702702703,3.936936936936937,4.92117117117117,0.0,0.0,0.0,0.0
13.97897897897898,1.9969969969969972,2.9954954954954953,3.9939939939939944,4.992492492492492,0.0,0.0,0.0,0.0
14.17867867867868,2.0255255255255253,3.038288288288288,4.051051051051051,5.063813813813816,0.0,0.0,0.0,0.0
14.378378378378379,2.054054054054054,3.0810810810810816,4.108108108108108,5.135135135135134,0.0,0.0,0.0,0.0
14.578078078078077,2.0825825825825826,3.1238738738738734,4.165165165165165,5.206456456456456,0.0,0.0,0.0,0.0
14.777777777777777,2.111111111111111,3.1666666666666665,4.222222222222222,5.277777777777778,0.0,0.0,0.0,0.0
14.977477477477477,2.1396396396396398,3.209459459459459,4.2792792792792795,5.349099099099098,0.0,0.0,0.0,0.0
15.177177177177176,2.168168168168168,3.252252252252252,4.336336336336336,5.420420420420422,0.0,0.0,0.0,0.0
15.376876876876876,2.1966966966966965,3.295045045045045,4.393393393393393,5.491741741741742,0.0,0.0,0.0,0.0
15.576576576576576,2.225225225225225,3.3378378378378377,4.45045045045045,5.563063063063062,0.0,0.0,0.0,0.0
15.776276276276276,2.2537537537537538,3.3806306306306304,4.5075075075075075,5.634384384384384,0.0,0.0,0.0,0.0
15.975975975975976,2.2822822822822824,3.423423423423423,4.564564564564565,5.7057057057057055,0.0,0.0,0.0,0.0
16.175675675675674,2.3108108108108105,3.466216216216216,4.621621621621621,5.777027027027026,0.0,0.0,0.0,0.0
16.375375375375373,2.339339339339339,3.5090090090090085,4.678678678678678,5.848348348348346,0.0,0.0,0.0,0.0
16.575075075075073,2.3678678678678677,3.5518018018018016,4.7357357357357355,5.919669669669668,0.0,0.0,0.0,0.0
16.774774774774773,2.396396396396396,3.5945945945945943,4.792792792792792,5.990990990990991,0.0,0.0,0.0,0.0
16.974474474474473,2.4249249249249245,3.637387387387387,4.849849849849849,6.062312312312312,0.0,0.0,0.0,0.0
17.174174174174173,2.453453453453453,3.68018018018018,4.906906906906906,6.133633633633634,0.0,0.0,0.0,0.0
